ProjectID,District,County,ProjectType,ContractorID,LowBidder,ItemDescription,Unit,Quantity,UnitPrice_USD,EngineerEst_USD,LetDate
A00036817,Fort Worth,Erath,Construction,FIRM-3FEF,No,CEM STABIL BKFL,CY,48,200.00,370.00,2026-02-04
A00032669,Fort Worth,Wise,Construction,FIRM-64D9,No,CEM STABIL BKFL,CY,68,242.00,217.00,2026-02-04
A00065079,Fort Worth,Erath,Construction,FIRM-C6AB,No,CEM STABIL BKFL,CY,92,300.00,300.00,2026-02-05
A00037264,Fort Worth,Hood,Construction,FIRM-38DC,No,CEM STABIL BKFL,CY,92,400.00,300.00,2026-04-08
A00065091,Fort Worth,Parker,Construction,FIRM-74BB,No,CEM STABIL BKFL,CY,178,250.00,287.00,2026-08-05
A00214454,Fort Worth,Wise,Construction,FIRM-C9B4,No,CEM STABIL BKFL,CY,66,250.00,300.00,2026-08-06
A00130008,Houston,Brazoria,Construction,FIRM-8B19,No,CEM STABIL BKFL,CY,116,143.00,100.00,2025-10-09
A00134679,Houston,Fort Bend,Construction,FIRM-115B,No,CEM STABIL BKFL,CY,804.4,198.00,125.00,2026-02-04
A00183682,Houston,Fort Bend,Construction,FIRM-115B,No,CEM STABIL BKFL,CY,340,154.00,115.00,2026-02-05
A00198611,Houston,Harris,Construction,FIRM-23F6,No,CEM STABIL BKFL,CY,733,150.00,275.00,2025-06-05
A00198973,Houston,Galveston,Construction,FIRM-CA7F,No,CEM STABIL BKFL,CY,317,200.00,246.00,2025-11-05
A00216194,Houston,Harris,Construction,FIRM-F5C3,No,CEM STABIL BKFL,CY,85,100.00,148.00,2026-06-02
A00201302,Houston,Galveston,Construction,FIRM-7F0A,No,CEM STABIL BKFL,CY,100,165.00,70.00,2026-02-05
A00140131,Lufkin,Angelina,Construction,FIRM-6755,No,CEM STABIL BKFL,CY,5,750.00,350.00,2025-03-05
A00186272,Lufkin,Angelina,Construction,FIRM-1859,No,CEM STABIL BKFL,CY,217,500.00,250.00,2026-04-08
A00195167,Paris,Grayson,Construction,FIRM-F3FB,No,CEM STABIL BKFL,CY,266,275.00,275.00,2025-10-09
A00135827,Paris,Grayson,Construction,FIRM-F3FB,No,CEM STABIL BKFL,CY,31,275.00,200.00,2026-05-06
A00190871,Paris,Lamar,Construction,FIRM-3FEF,No,CEM STABIL BKFL,CY,126,200.00,250.00,2026-08-05
A00207303,Paris,Grayson,Construction,FIRM-F1F8,No,CEM STABIL BKFL,CY,36,485.00,222.90,2026-03-05
A00193114,Pharr,Hidalgo,Construction,FIRM-0E52,No,CEM STABIL BKFL,CY,309,191.35,68.91,2026-06-02
A00194567,San Angelo,Runnels,Construction,FIRM-6C9D,No,CEM STABIL BKFL,CY,52,325.00,97.00,2024-10-01
A00186047,Waco,Falls,Construction,FIRM-85FC,No,CEM STABIL BKFL,CY,229,130.00,187.00,2026-04-07
A00131274,Waco,Limestone,Construction,FIRM-85FC,No,CEM STABIL BKFL,CY,279,88.00,210.00,2026-04-08
A00131299,Waco,Limestone,Construction,FIRM-38DD,No,CEM STABIL BKFL,CY,350,251.00,210.00,2026-07-01
A00138700,Yoakum,Fayette,Construction,FIRM-95A4,No,CEM STABIL BKFL,CY,107,311.68,220.00,2024-11-07
A00184978,Yoakum,Victoria,Construction,FIRM-0E52,No,CEM STABIL BKFL,CY,105,341.94,200.00,2025-11-06
A00206284,Yoakum,Lavaca,Construction,FIRM-81BD,No,CEM STABIL BKFL,CY,91,180.00,160.00,2026-01-06
A00129304,Yoakum,Matagorda,Construction,FIRM-23F6,No,CEM STABIL BKFL,CY,150,100.00,205.00,2026-01-06
A00206283,Yoakum,Fayette,Construction,FIRM-8BBD,No,CEM STABIL BKFL,CY,89,226.00,155.00,2026-08-05
A00101674,Yoakum,Calhoun,Construction,FIRM-38DD,No,CEM STABIL BKFL,CY,27,310.00,100.00,2026-02-04
A00195365,Abilene,Taylor,Construction,FIRM-7F0A,No,CEM STABIL BKFL,CY,66,862.50,400.00,2025-10-09
A00194081,Abilene,Nolan,Construction,FIRM-7909,No,CEM STABIL BKFL,CY,98,275.00,300.00,2025-10-09
A00036755,Abilene,Fisher,Construction,FIRM-C9B4,No,CEM STABIL BKFL,CY,77,500.00,408.50,2025-11-06
A00197283,Austin,Travis,Construction,FIRM-F23B,No,CEM STABIL BKFL,CY,24,950.00,1700.00,2025-05-01
A00212001,Austin,Travis,Construction,FIRM-B884,No,CEM STABIL BKFL,CY,92,350.00,1700.00,2025-05-01
A00124687,Bryan,Burleson,Construction,FIRM-CC48,No,CEM STABIL BKFL,CY,211,98.48,274.00,2025-12-02
A00036817,Fort Worth,Erath,Construction,FIRM-E9AA,No,CEM STABIL BKFL,CY,48,375.00,370.00,2026-02-04
A00032669,Fort Worth,Wise,Construction,FIRM-38DC,No,CEM STABIL BKFL,CY,68,550.00,217.00,2026-02-04
A00065079,Fort Worth,Erath,Construction,FIRM-C434,No,CEM STABIL BKFL,CY,92,335.00,300.00,2026-02-05
A00037264,Fort Worth,Hood,Construction,FIRM-E9AA,No,CEM STABIL BKFL,CY,92,300.00,300.00,2026-04-08
A00065091,Fort Worth,Parker,Construction,FIRM-C9B4,No,CEM STABIL BKFL,CY,178,400.00,287.00,2026-08-05
A00214454,Fort Worth,Wise,Construction,FIRM-C6AB,No,CEM STABIL BKFL,CY,66,400.00,300.00,2026-08-06
A00134679,Houston,Fort Bend,Construction,FIRM-23F6,No,CEM STABIL BKFL,CY,804.4,70.00,125.00,2026-02-04
A00183682,Houston,Fort Bend,Construction,FIRM-6C9D,No,CEM STABIL BKFL,CY,340,300.00,115.00,2026-02-05
A00198611,Houston,Harris,Construction,FIRM-F23B,No,CEM STABIL BKFL,CY,733,180.00,275.00,2025-06-05
A00198973,Houston,Galveston,Construction,FIRM-3866,No,CEM STABIL BKFL,CY,317,160.00,246.00,2025-11-05
A00201302,Houston,Galveston,Construction,FIRM-2C76,No,CEM STABIL BKFL,CY,100,264.00,70.00,2026-02-05
A00140131,Lufkin,Angelina,Construction,FIRM-F002,No,CEM STABIL BKFL,CY,5,200.00,350.00,2025-03-05
A00195167,Paris,Grayson,Construction,FIRM-B884,No,CEM STABIL BKFL,CY,266,350.00,275.00,2025-10-09
A00135827,Paris,Grayson,Construction,FIRM-3FEF,No,CEM STABIL BKFL,CY,31,250.00,200.00,2026-05-06
A00190871,Paris,Lamar,Construction,FIRM-DAA9,No,CEM STABIL BKFL,CY,126,219.31,250.00,2026-08-05
A00207303,Paris,Grayson,Construction,FIRM-115B,No,CEM STABIL BKFL,CY,36,272.50,222.90,2026-03-05
A00186047,Waco,Falls,Construction,FIRM-8056,No,CEM STABIL BKFL,CY,229,200.00,187.00,2026-04-07
A00131274,Waco,Limestone,Construction,FIRM-C434,No,CEM STABIL BKFL,CY,279,320.00,210.00,2026-04-08
A00131299,Waco,Limestone,Construction,FIRM-FEB2,No,CEM STABIL BKFL,CY,350,235.00,210.00,2026-07-01
A00138700,Yoakum,Fayette,Construction,FIRM-88FE,No,CEM STABIL BKFL,CY,107,250.00,220.00,2024-11-07
A00184978,Yoakum,Victoria,Construction,FIRM-85FC,No,CEM STABIL BKFL,CY,105,100.00,200.00,2025-11-06
A00206284,Yoakum,Lavaca,Construction,FIRM-6C9D,No,CEM STABIL BKFL,CY,91,300.00,160.00,2026-01-06
A00206283,Yoakum,Fayette,Construction,FIRM-88FE,No,CEM STABIL BKFL,CY,89,154.25,155.00,2026-08-05
A00101674,Yoakum,Calhoun,Construction,FIRM-81BD,No,CEM STABIL BKFL,CY,27,323.74,100.00,2026-02-04
A00195365,Abilene,Taylor,Construction,FIRM-B884,No,CEM STABIL BKFL,CY,66,350.00,400.00,2025-10-09
A00197283,Austin,Travis,Construction,FIRM-1859,No,CEM STABIL BKFL,CY,24,750.00,1700.00,2025-05-01
A00124687,Bryan,Burleson,Construction,FIRM-70A3,No,CEM STABIL BKFL,CY,211,280.05,274.00,2025-12-02
A00036817,Fort Worth,Erath,Construction,FIRM-F5C3,No,CEM STABIL BKFL,CY,48,110.00,370.00,2026-02-04
A00032669,Fort Worth,Wise,Construction,FIRM-C9B4,No,CEM STABIL BKFL,CY,68,450.00,217.00,2026-02-04
A00065079,Fort Worth,Erath,Construction,FIRM-3FEF,No,CEM STABIL BKFL,CY,92,200.00,300.00,2026-02-05
A00065091,Fort Worth,Parker,Construction,FIRM-64D9,No,CEM STABIL BKFL,CY,178,220.00,287.00,2026-08-05
A00134679,Houston,Fort Bend,Construction,FIRM-1A5E,No,CEM STABIL BKFL,CY,804.4,61.00,125.00,2026-02-04
A00183682,Houston,Fort Bend,Construction,FIRM-88FE,No,CEM STABIL BKFL,CY,340,160.00,115.00,2026-02-05
A00198611,Houston,Harris,Construction,FIRM-1859,No,CEM STABIL BKFL,CY,733,400.00,275.00,2025-06-05
A00140131,Lufkin,Angelina,Construction,FIRM-2C76,No,CEM STABIL BKFL,CY,5,1100.00,350.00,2025-03-05
A00195167,Paris,Grayson,Construction,FIRM-38DC,No,CEM STABIL BKFL,CY,266,400.00,275.00,2025-10-09
A00135827,Paris,Grayson,Construction,FIRM-E3E5,No,CEM STABIL BKFL,CY,31,300.00,200.00,2026-05-06
A00207303,Paris,Grayson,Construction,FIRM-6C9D,No,CEM STABIL BKFL,CY,36,250.00,222.90,2026-03-05
A00186047,Waco,Falls,Construction,FIRM-64D9,No,CEM STABIL BKFL,CY,229,220.00,187.00,2026-04-07
A00131274,Waco,Limestone,Construction,FIRM-8056,No,CEM STABIL BKFL,CY,279,265.00,210.00,2026-04-08
A00184978,Yoakum,Victoria,Construction,FIRM-CC48,No,CEM STABIL BKFL,CY,105,190.59,200.00,2025-11-06
A00206284,Yoakum,Lavaca,Construction,FIRM-8BBD,No,CEM STABIL BKFL,CY,91,288.75,160.00,2026-01-06
A00206283,Yoakum,Fayette,Construction,FIRM-F5C3,No,CEM STABIL BKFL,CY,89,220.00,155.00,2026-08-05
A00101674,Yoakum,Calhoun,Construction,FIRM-7733,No,CEM STABIL BKFL,CY,27,275.00,100.00,2026-02-04
A00195365,Abilene,Taylor,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,66,400.00,400.00,2025-10-09
A00194080,Abilene,Haskell,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,55,300.00,300.00,2025-10-09
A00194081,Abilene,Nolan,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,43,300.00,300.00,2025-10-09
A00036755,Abilene,Fisher,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,77,408.50,408.50,2025-11-06
A00061686,Abilene,Fisher,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,41,160.00,160.00,2026-04-07
A00184883,Abilene,Fisher,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,37,160.00,160.00,2026-04-07
A00036754,Abilene,Fisher,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,66,160.00,160.00,2026-04-07
A00036753,Abilene,Fisher,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,116,160.00,160.00,2026-04-07
A00184886,Abilene,Jones,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,41,160.00,160.00,2026-04-07
A00184885,Abilene,Jones,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,93,160.00,160.00,2026-04-07
A00194074,Abilene,Fisher,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,55,160.00,160.00,2026-04-08
A00194078,Abilene,Fisher,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,58,160.00,160.00,2026-04-08
A00194082,Abilene,Taylor,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,74,160.00,160.00,2026-04-08
A00188554,Amarillo,Potter,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,36,700.00,700.00,2026-02-04
A00197283,Austin,Travis,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,5,1700.00,1700.00,2025-05-01
A00197283,Austin,Travis,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,5,1700.00,1700.00,2025-05-01
A00197283,Austin,Travis,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,4,1700.00,1700.00,2025-05-01
A00197283,Austin,Travis,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,10,1700.00,1700.00,2025-05-01
A00212001,Austin,Travis,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,50,1700.00,1700.00,2025-05-01
A00212001,Austin,Travis,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,10,1700.00,1700.00,2025-05-01
A00212001,Austin,Travis,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,5,1700.00,1700.00,2025-05-01
A00212001,Austin,Travis,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,25,1700.00,1700.00,2025-05-01
A00212001,Austin,Travis,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,2,1700.00,1700.00,2025-05-01
A00195331,Austin,Hays,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,6,197.00,197.00,2024-11-07
A00215754,Beaumont,Jefferson,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,113,119.00,119.00,2026-07-01
A00124687,Bryan,Burleson,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,145,274.00,274.00,2025-12-02
A00124688,Bryan,Burleson,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,66,274.00,274.00,2025-12-02
A00190562,Fort Worth,Jack,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,115,286.65,286.65,2024-11-06
A00036817,Fort Worth,Erath,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,48,370.00,370.00,2026-02-04
A00032669,Fort Worth,Wise,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,68,217.00,217.00,2026-02-04
A00065079,Fort Worth,Erath,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,92,300.00,300.00,2026-02-05
A00037264,Fort Worth,Hood,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,92,300.00,300.00,2026-04-08
A00064472,Fort Worth,Tarrant,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,337,220.00,220.00,2026-07-02
A00065091,Fort Worth,Parker,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,178,287.00,287.00,2026-08-05
A00214454,Fort Worth,Wise,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,66,300.00,300.00,2026-08-06
A00130008,Houston,Brazoria,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,116,100.00,100.00,2025-10-09
A00183694,Houston,Fort Bend,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,51.6,125.00,125.00,2026-02-04
A00183694,Houston,Fort Bend,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,112,125.00,125.00,2026-02-04
A00134679,Houston,Fort Bend,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,124,125.00,125.00,2026-02-04
A00134679,Houston,Fort Bend,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,104,125.00,125.00,2026-02-04
A00184990,Houston,Fort Bend,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,92,125.00,125.00,2026-02-04
A00184990,Houston,Fort Bend,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,174.7,125.00,125.00,2026-02-04
A00183690,Houston,Fort Bend,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,34.1,125.00,125.00,2026-02-04
A00183690,Houston,Fort Bend,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,112,125.00,125.00,2026-02-04
A00183682,Houston,Fort Bend,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,142,115.00,115.00,2026-02-05
A00194244,Houston,Fort Bend,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,54,115.00,115.00,2026-02-05
A00194239,Houston,Fort Bend,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,144,115.00,115.00,2026-02-05
A00198611,Houston,Harris,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,733,275.00,275.00,2025-06-05
A00198973,Houston,Galveston,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,317,246.00,246.00,2025-11-05
A00183321,Houston,Galveston,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,1448,200.00,200.00,2025-12-02
A00216194,Houston,Harris,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,85,148.00,148.00,2026-06-02
A00102904,Houston,Harris,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,74,65.00,65.00,2025-12-02
A00201302,Houston,Galveston,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,100,70.00,70.00,2026-02-05
A00195826,Lubbock,Lubbock,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,8,300.00,300.00,2024-09-06
A00195826,Lubbock,Lubbock,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,100,300.00,300.00,2024-09-06
A00195826,Lubbock,Lubbock,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,8,300.00,300.00,2024-09-06
A00195826,Lubbock,Lubbock,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,8,300.00,300.00,2024-09-06
A00207986,Lubbock,Lubbock,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,50,375.00,375.00,2025-03-05
A00207988,Lubbock,Hale,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,30,500.00,500.00,2025-12-03
A00183655,Lubbock,Lubbock,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,316.7,154.00,154.00,2026-05-07
A00140131,Lufkin,Angelina,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,5,350.00,350.00,2025-03-05
A00194402,Lufkin,Houston,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,62,210.00,210.00,2026-08-06
A00194392,Lufkin,Houston,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,91,210.00,210.00,2026-08-06
A00194462,Lufkin,Houston,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,63,210.00,210.00,2026-08-06
A00194463,Lufkin,Houston,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,57,210.00,210.00,2026-08-06
A00194526,Lufkin,Trinity,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,49,210.00,210.00,2026-08-06
A00214318,Lufkin,Angelina,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,217,250.00,250.00,2026-04-08
A00208470,Lufkin,Angelina,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,250,350.00,350.00,2025-04-04
A00195167,Paris,Grayson,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,48,275.00,275.00,2025-10-09
A00195314,Paris,Grayson,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,103,275.00,275.00,2025-10-09
A00195315,Paris,Grayson,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,70,275.00,275.00,2025-10-09
A00195267,Paris,Grayson,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,45,275.00,275.00,2025-10-09
A00135827,Paris,Grayson,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,31,200.00,200.00,2026-05-06
A00190869,Paris,Hunt,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,60,250.00,250.00,2026-08-06
A00190816,Paris,Fannin,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,73,250.00,250.00,2026-08-05
A00190871,Paris,Lamar,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,53,250.00,250.00,2026-08-05
A00190819,Paris,Franklin,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,64,250.00,250.00,2026-08-06
A00195347,Paris,Rains,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,26,250.00,250.00,2026-08-06
A00207303,Paris,Grayson,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,36,222.90,222.90,2026-03-05
A00196900,Pharr,Hidalgo,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,90,68.91,68.91,2026-06-02
A00193114,Pharr,Hidalgo,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,37,68.91,68.91,2026-06-02
A00193114,Pharr,Hidalgo,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,182,68.91,68.91,2026-06-02
A00194567,San Angelo,Runnels,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,27,97.00,97.00,2024-10-01
A00194568,San Angelo,Runnels,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,25,97.00,97.00,2024-10-01
A00033961,San Antonio,Frio,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,255.9,256.00,256.00,2025-02-06
A00033961,San Antonio,Frio,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,27.3,256.00,256.00,2025-02-06
A00002148,Waco,Bosque,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,247,300.00,300.00,2026-03-04
A00213978,Waco,Bosque,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,80,300.00,300.00,2026-03-04
A00207796,Waco,Falls,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,105,187.00,187.00,2026-04-07
A00186047,Waco,Falls,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,124,187.00,187.00,2026-04-07
A00131274,Waco,Limestone,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,67,210.00,210.00,2026-04-08
A00131252,Waco,Limestone,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,68,210.00,210.00,2026-04-08
A00180872,Waco,Limestone,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,67,210.00,210.00,2026-04-08
A00131256,Waco,Limestone,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,77,210.00,210.00,2026-04-08
A00207980,Waco,McLennan,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,39,250.00,250.00,2026-05-07
A00205592,Waco,McLennan,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,26,250.00,250.00,2026-05-07
A00203223,Waco,McLennan,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,98,250.00,250.00,2026-05-07
A00202364,Waco,Hill,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,97,210.00,210.00,2026-07-01
A00131266,Waco,Limestone,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,43,210.00,210.00,2026-07-01
A00131267,Waco,Limestone,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,71,210.00,210.00,2026-07-01
A00131299,Waco,Limestone,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,71,210.00,210.00,2026-07-01
A00131257,Waco,Limestone,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,68,210.00,210.00,2026-07-01
A00201726,Waco,Coryell,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,300,100.00,100.00,2025-06-04
A00129097,Waco,Bosque,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,415,300.00,300.00,2026-03-04
A00200728,Wichita Falls,Wilbarger,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,106,250.00,250.00,2025-10-08
A00210288,Wichita Falls,Cooke,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,136,270.00,270.00,2025-06-04
A00138700,Yoakum,Fayette,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,107,220.00,220.00,2024-11-07
A00200429,Yoakum,Matagorda,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,811,150.00,150.00,2025-10-08
A00200429,Yoakum,Matagorda,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,188,150.00,150.00,2025-10-08
A00194184,Yoakum,Matagorda,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,100,150.00,150.00,2025-10-08
A00194186,Yoakum,Matagorda,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,38,150.00,150.00,2025-10-08
A00194172,Yoakum,Colorado,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,20,200.00,200.00,2025-11-05
A00211424,Yoakum,Wharton,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,13,200.00,200.00,2025-11-05
A00211424,Yoakum,Wharton,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,55,200.00,200.00,2025-11-05
A00211426,Yoakum,Wharton,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,34,200.00,200.00,2025-11-05
A00211425,Yoakum,Wharton,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,50,200.00,200.00,2025-11-05
A00211425,Yoakum,Wharton,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,32,200.00,200.00,2025-11-05
A00184978,Yoakum,Victoria,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,105,200.00,200.00,2025-11-06
A00211418,Yoakum,Lavaca,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,65,160.00,160.00,2026-01-06
A00206284,Yoakum,Lavaca,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,26,160.00,160.00,2026-01-06
A00129304,Yoakum,Matagorda,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,91,205.00,205.00,2026-01-06
A00129304,Yoakum,Matagorda,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,59,205.00,205.00,2026-01-06
A00206283,Yoakum,Fayette,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,27.6,155.00,155.00,2026-08-05
A00211415,Yoakum,Fayette,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,33.4,155.00,155.00,2026-08-05
A00211416,Yoakum,Fayette,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,28,155.00,155.00,2026-08-05
A00206487,Yoakum,Matagorda,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,305,160.00,160.00,2026-05-07
A00101674,Yoakum,Calhoun,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,27,100.00,100.00,2026-02-04
A00124182,Yoakum,Victoria,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,51,200.00,200.00,2026-08-06
A00124182,Yoakum,Victoria,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,860,200.00,200.00,2026-08-06
A00124182,Yoakum,Victoria,Construction,FIRM-29CB,No,CEM STABIL BKFL,CY,242,200.00,200.00,2026-08-06
A00099634,Odessa,Midland,Construction,FIRM-00C2,Yes,CEM STABIL BKFL,CY,12,550.00,500.00,2024-10-02
A00187856,Tyler,Van Zandt,Construction,FIRM-F3FB,Yes,CEM STABIL BKFL,CY,69,300.00,350.00,2025-01-08
A00099634,Odessa,Midland,Construction,FIRM-8B19,No,CEM STABIL BKFL,CY,12,225.00,500.00,2024-10-02
A00187856,Tyler,Van Zandt,Construction,FIRM-F601,No,CEM STABIL BKFL,CY,69,360.00,350.00,2025-01-08
A00099634,Odessa,Midland,Construction,FIRM-EBCE,No,CEM STABIL BKFL,CY,12,500.00,500.00,2024-10-02
A00187856,Tyler,Van Zandt,Construction,FIRM-C6AB,No,CEM STABIL BKFL,CY,69,318.00,350.00,2025-01-08
A00099634,Odessa,Midland,Construction,FIRM-C455,No,CEM STABIL BKFL,CY,12,409.82,500.00,2024-10-02
A00187856,Tyler,Van Zandt,Construction,FIRM-6C9D,No,CEM STABIL BKFL,CY,69,275.00,350.00,2025-01-08
A00187856,Tyler,Van Zandt,Construction,FIRM-115B,No,CEM STABIL BKFL,CY,69,220.00,350.00,2025-01-08
A00187856,Tyler,Van Zandt,Construction,FIRM-49EE,No,CEM STABIL BKFL,CY,69,300.00,350.00,2025-01-08
A00187856,Tyler,Van Zandt,Construction,FIRM-95A4,No,CEM STABIL BKFL,CY,69,305.40,350.00,2025-01-08
A00187856,Tyler,Van Zandt,Construction,FIRM-AD6A,No,CEM STABIL BKFL,CY,69,430.00,350.00,2025-01-08
