ProjectID,District,County,ProjectType,ContractorID,LetDate,NumBidders,WinningBid_USD,EngineerEst_USD,WorkingDays
A00222530,Brownwood,Mills,Maintenance,FIRM-C764,2026-06-16,3,252343.50,232795.00,365
A00222566,Yoakum,Gonzales,Maintenance,FIRM-1A77,2026-06-29,2,61658.60,79972.00,365
A00222573,Brownwood,Brown,Maintenance,FIRM-45A9,2026-06-16,3,859180.00,950640.00,365
A00222594,Lufkin,San Jacinto,Maintenance,FIRM-2375,2026-08-11,2,244385.00,201750.00,365
A00222622,Dallas,Collin,Maintenance,FIRM-A87F,2026-08-12,5,451805.00,771975.00,365
A00222666,Brownwood,Eastland,Maintenance,FIRM-7039,2026-07-15,8,615708.00,899895.67,76
A00222667,Brownwood,Mills,Maintenance,FIRM-7039,2026-07-15,7,680182.00,985809.85,85
A00222690,Odessa,Pecos,Maintenance,FIRM-DAA9,2026-07-14,6,236501.00,280079.00,16
A00222709,Pharr,Hidalgo,Maintenance,FIRM-6621,2026-06-25,4,220216.00,229600.00,365
A00222747,Pharr,Cameron,Maintenance,FIRM-CE22,2026-07-10,3,469494.00,561750.70,365
A00222813,Bryan,Brazos,Maintenance,FIRM-3FEF,2026-08-12,5,362100.00,425370.00,365
A00222908,El Paso,El Paso,Maintenance,FIRM-BD5E,2026-08-05,7,1772400.00,2430000.00,365
A00222959,Corpus Christi,Live Oak,Maintenance,FIRM-DC30,2026-08-05,4,1742362.42,2430921.95,730
A00222989,Bryan,Walker,Maintenance,FIRM-8056,2026-08-11,4,636380.00,656000.00,180
A00222994,Amarillo,Randall,Maintenance,FIRM-0C1D,2026-07-29,3,625000.00,625000.00,120
A00223006,Amarillo,Hansford,Maintenance,FIRM-2217,2026-07-29,2,518078.75,472200.00,120
A00223019,Bryan,Washington,Maintenance,FIRM-94A8,2026-08-11,3,268455.00,350900.00,365
A00223026,Paris,Hopkins,Maintenance,FIRM-C764,2026-07-23,3,524880.00,544650.00,120
A00223027,Brownwood,Eastland,Maintenance,FIRM-2479,2026-08-05,10,2982234.75,3216450.08,34
A00223039,Brownwood,San Saba,Maintenance,FIRM-8056,2026-07-15,5,178980.00,222000.00,365
A00223052,Amarillo,Moore,Maintenance,FIRM-EBF6,2026-08-06,3,934200.00,1055080.00,120
A00223053,El Paso,El Paso,Maintenance,FIRM-F4D4,2026-08-12,4,715750.00,785975.00,365
A00223074,Amarillo,Hansford,Maintenance,FIRM-EBF6,2026-08-06,3,1147052.00,1226016.00,120
A00223079,Brownwood,Stephens,Maintenance,FIRM-E5F6,2026-08-11,3,341675.00,302000.00,365
A00223081,Maintenance Division,Austin,Maintenance,FIRM-69A2,2026-08-05,4,4395474.10,7033125.00,730
A00223083,Maintenance Division,Cameron,Maintenance,FIRM-69A2,2026-08-06,3,4425474.10,7033325.00,730
A00223085,Amarillo,Hemphill,Maintenance,FIRM-EBF6,2026-08-06,3,1538330.00,1656120.00,120
A00223088,Amarillo,Moore,Maintenance,FIRM-EDAE,2026-08-06,2,833061.00,833063.00,120
A00223089,Amarillo,Dallam,Maintenance,FIRM-59BC,2026-08-05,5,1230475.00,1168566.50,120
A00223094,Bryan,Brazos,Maintenance,FIRM-2375,2026-08-12,3,264125.00,350900.00,365
A00223098,Amarillo,Hutchinson,Maintenance,FIRM-4C9C,2026-08-05,3,4484629.20,4090043.45,120
A00223205,Paris,Grayson,Maintenance,FIRM-0C1D,2026-08-06,2,1934598.00,1954944.00,182
A00223396,Abilene,Howard,Maintenance,FIRM-0C1D,2026-08-13,3,810712.50,798075.00,183
A00223397,Abilene,Nolan,Maintenance,FIRM-5ED6,2026-08-13,2,991673.75,994550.00,183
A00188250,San Antonio,Bexar,Construction,FIRM-81BD,2025-03-04,5,1579728.40,2571025.78,158
A00212033,Houston,Brazoria,Maintenance,FIRM-23F6,2024-09-07,2,1897921.00,2842634.50,81
A00213066,Dallas,Dallas,Maintenance,FIRM-1FAE,2024-12-02,2,750740.00,750740.00,80
A00212353,Abilene,Callahan,Maintenance,FIRM-A646,2024-10-14,2,194455.50,201305.00,5
A00214700,Amarillo,Randall,Maintenance,FIRM-D840,2025-04-23,3,44460.00,45000.00,120
A00213351,Dallas,Collin,Maintenance,FIRM-2217,2025-02-12,4,124000.00,142400.00,180
A00218532,Dallas,Collin,Maintenance,FIRM-6621,2026-03-11,3,123000.00,130000.00,180
A00217236,Dallas,Ellis,Maintenance,FIRM-6621,2025-11-12,2,44000.00,35750.00,180
A00217962,Dallas,Denton,Maintenance,FIRM-2217,2026-02-11,4,47278.00,49857.50,365
A00215736,Dallas,Kaufman,Maintenance,FIRM-6621,2025-07-09,2,17000.00,13500.00,180
A00211535,Fort Worth,Johnson,Maintenance,FIRM-4C9C,2024-09-19,3,44034.00,45519.00,180
A00217258,Fort Worth,Erath,Maintenance,FIRM-4C9C,2025-09-18,2,322861.00,298273.00,365
A00216519,Fort Worth,Wise,Maintenance,FIRM-4C9C,2025-09-18,2,134469.50,134500.00,365
A00217144,Houston,Harris,Maintenance,FIRM-6621,2025-11-12,3,245670.00,254450.00,365
A00216662,Lufkin,Angelina,Maintenance,FIRM-3899,2025-08-19,3,82978.52,90102.00,240
A00212617,Maintenance Division,Garza,Maintenance,FIRM-E3EE,2024-12-04,6,125000.00,170000.00,365
A00212619,Maintenance Division,Guadalupe,Maintenance,FIRM-E3EE,2024-12-04,4,212500.00,289000.00,365
A00212618,Maintenance Division,Henderson,Maintenance,FIRM-E3EE,2024-12-04,6,150000.00,204000.00,365
A00212614,Maintenance Division,Garza,Maintenance,FIRM-2217,2024-12-04,8,159800.00,204000.00,365
A00212616,Maintenance Division,Guadalupe,Maintenance,FIRM-6621,2024-12-04,6,135000.00,180000.00,365
A00212615,Maintenance Division,Henderson,Maintenance,FIRM-2217,2024-12-04,7,151980.00,204000.00,365
A00212383,San Angelo,Tom Green,Maintenance,FIRM-4C9C,2024-10-10,4,72642.00,80000.00,180
A00217612,San Angelo,Tom Green,Maintenance,FIRM-6621,2025-09-18,3,79200.00,71516.16,180
A00212881,Yoakum,Fayette,Maintenance,FIRM-6621,2025-03-24,4,42000.00,45150.00,365
A00218719,Yoakum,Fayette,Maintenance,FIRM-6621,2026-03-24,3,51030.00,54922.00,365
A00212879,Yoakum,Fayette,Maintenance,FIRM-D840,2025-03-24,3,25252.50,27300.00,365
A00218632,Yoakum,Fayette,Maintenance,FIRM-D840,2026-03-24,3,25725.00,26250.00,365
A00212926,Yoakum,Victoria,Maintenance,FIRM-D840,2025-04-21,2,18637.50,18112.50,365
A00218973,Yoakum,Victoria,Maintenance,FIRM-D840,2026-04-22,3,20475.00,19687.50,365
A00212822,Yoakum,Wharton,Maintenance,FIRM-8F2F,2025-02-18,3,101872.41,79250.00,365
A00218593,Yoakum,Wharton,Maintenance,FIRM-D840,2026-02-17,3,103887.50,96250.00,365
A00214646,Brownwood,Eastland,Maintenance,FIRM-D8DE,2025-04-10,3,405105.00,375452.00,365
A00218328,Bryan,Brazos,Maintenance,FIRM-ED63,2025-12-10,3,127395.00,154500.00,365
A00217933,Bryan,Brazos,Maintenance,FIRM-6621,2025-11-13,6,264500.00,268500.00,180
A00214586,Bryan,Freestone,Maintenance,FIRM-8F2F,2025-04-08,6,80276.00,119200.00,180
A00218613,Bryan,Freestone,Maintenance,FIRM-6621,2026-01-13,5,80600.00,108000.00,180
A00217118,Bryan,Robertson,Maintenance,FIRM-08FE,2025-09-09,3,40380.00,48180.00,180
A00214587,Bryan,Walker,Maintenance,FIRM-6621,2025-04-09,5,114700.00,119200.00,180
A00213842,Bryan,Washington,Maintenance,FIRM-6621,2025-02-12,5,288300.00,297000.00,180
A00212540,Dallas,Kaufman,Maintenance,FIRM-E3EE,2024-10-31,2,159552.00,159800.00,180
A00217778,Dallas,Kaufman,Maintenance,FIRM-AE17,2026-01-14,3,100000.00,161400.00,365
A00215735,Dallas,Kaufman,Maintenance,FIRM-C434,2025-07-09,6,117812.50,108750.00,180
A00216179,Dallas,Kaufman,Maintenance,FIRM-08FE,2025-08-13,6,234485.65,236075.00,365
A00212097,Fort Worth,Palo Pinto,Maintenance,FIRM-D8DE,2024-11-20,3,71250.00,120550.00,365
A00216659,Fort Worth,Parker,Maintenance,FIRM-6621,2025-09-18,3,51000.00,36600.00,365
A00216506,Fort Worth,Tarrant,Maintenance,FIRM-4C9C,2025-09-18,2,484590.70,494941.43,365
A00214410,Odessa,Ector,Maintenance,FIRM-6621,2025-04-08,5,30250.00,38500.00,120
A00214409,Odessa,Midland,Maintenance,FIRM-6621,2025-04-08,6,30000.00,42000.00,120
A00214408,Odessa,Pecos,Maintenance,FIRM-6621,2025-04-08,5,42000.00,49000.00,120
A00213757,Odessa,Midland,Maintenance,FIRM-8F2F,2025-01-30,2,19500.00,19500.00,120
A00213973,San Angelo,Tom Green,Maintenance,FIRM-37AE,2025-02-21,6,849231.83,800764.50,90
A00212325,San Antonio,Bexar,Maintenance,FIRM-3436,2024-10-22,3,99600.00,90000.00,365
A00212866,Tyler,Cherokee,Maintenance,FIRM-8F2F,2025-01-21,3,534050.00,578275.00,365
A00214676,Tyler,Anderson,Maintenance,FIRM-C434,2025-04-15,4,883890.00,928000.00,365
A00213350,Waco,Bell,Maintenance,FIRM-6621,2025-05-20,4,383865.00,481710.00,365
A00216675,Abilene,Taylor,Maintenance,FIRM-0887,2025-11-18,2,190440.00,207240.00,180
A00214840,Amarillo,Randall,Maintenance,FIRM-0887,2025-05-02,5,1259250.00,1396625.00,120
A00216131,Fort Worth,Tarrant,Maintenance,FIRM-9C62,2025-08-21,3,226093.00,266055.66,365
A00216370,Maintenance Division,Garza,Maintenance,FIRM-60D3,2025-08-07,4,2899987.45,3505948.45,365
A00216372,Maintenance Division,Guadalupe,Maintenance,FIRM-60D3,2025-08-08,4,3673575.20,4311449.75,365
A00216371,Maintenance Division,Henderson,Maintenance,FIRM-60D3,2025-08-07,4,4206650.60,4860186.00,365
A00212762,Odessa,Ector,Maintenance,FIRM-0887,2024-11-12,4,235440.00,241200.00,120
A00218311,Odessa,Ector,Maintenance,FIRM-0887,2025-11-13,2,228600.00,241200.00,120
A00212800,Wichita Falls,Wichita,Maintenance,FIRM-0887,2025-01-22,4,147400.00,166760.00,180
A00218266,Abilene,Haskell,Maintenance,FIRM-EBF6,2026-01-08,4,308880.00,398640.00,183
A00216201,Abilene,Callahan,Maintenance,FIRM-6621,2025-08-19,2,63000.00,59700.00,183
A00216199,Abilene,Kent,Maintenance,FIRM-6621,2025-08-19,2,42800.00,37300.00,183
A00216377,Amarillo,Gray,Maintenance,FIRM-45A9,2025-08-08,3,2198840.00,2334620.00,120
A00216375,Amarillo,Moore,Maintenance,FIRM-45A9,2025-08-07,3,1272116.00,1324136.00,120
A00216374,Amarillo,Randall,Maintenance,FIRM-45A9,2025-08-07,3,644450.00,663260.00,120
A00213843,Atlanta,Bowie,Maintenance,FIRM-EBF6,2025-03-19,2,798900.00,848850.00,180
A00214991,Austin,Blanco,Maintenance,FIRM-EBF6,2026-01-07,4,1627320.00,1934640.00,365
A00214997,Austin,Travis,Maintenance,FIRM-EBF6,2026-02-04,2,1478920.00,1942160.00,365
A00212785,Brownwood,Brown,Maintenance,FIRM-45A9,2024-11-26,3,889200.00,930090.00,180
A00212946,Brownwood,San Saba,Maintenance,FIRM-45A9,2024-11-26,2,79200.00,96120.00,180
A00212340,Bryan,Brazos,Maintenance,FIRM-61E5,2024-10-08,4,130320.00,153000.00,180
A00214868,Bryan,Brazos,Maintenance,FIRM-45A9,2025-05-06,3,83520.00,96000.00,180
A00212341,Bryan,Walker,Maintenance,FIRM-61E5,2024-10-08,4,174960.00,204000.00,180
A00214869,Bryan,Walker,Maintenance,FIRM-45A9,2025-05-06,3,111360.00,128000.00,180
A00214566,Bryan,Washington,Maintenance,FIRM-61E5,2025-04-08,4,84240.00,96000.00,180
A00213188,Bryan,Brazos,Maintenance,FIRM-61E5,2025-01-14,4,205640.00,246000.00,180
A00214579,Bryan,Freestone,Maintenance,FIRM-45A9,2025-04-08,5,96000.00,117840.00,180
A00214580,Bryan,Walker,Maintenance,FIRM-45A9,2025-04-09,5,96000.00,118640.00,180
A00214570,Bryan,Washington,Maintenance,FIRM-45A9,2025-04-09,4,120000.00,145760.00,180
A00214595,Bryan,Brazos,Maintenance,FIRM-6621,2025-04-08,3,313200.00,310000.00,365
A00218653,Childress,Childress,Maintenance,FIRM-EBF6,2026-01-07,3,1985520.00,2335800.00,365
A00213880,Corpus Christi,Jim Wells,Maintenance,FIRM-EBF6,2025-02-19,2,223380.00,228600.00,180
A00213883,Corpus Christi,Karnes,Maintenance,FIRM-EBF6,2025-03-18,2,167400.00,162000.00,180
A00212707,Corpus Christi,Nueces,Maintenance,FIRM-EBF6,2024-11-19,2,51300.00,51300.00,180
A00213884,Corpus Christi,Nueces,Maintenance,FIRM-EBF6,2025-03-18,2,131490.00,129800.00,180
A00213402,Corpus Christi,San Patricio,Maintenance,FIRM-EBF6,2025-01-14,2,181140.00,167500.00,180
A00213881,Corpus Christi,Nueces,Maintenance,FIRM-EBF6,2026-01-13,2,50400.00,54000.00,365
A00212702,Corpus Christi,Karnes,Maintenance,FIRM-6621,2024-11-12,3,71280.00,63744.00,180
A00218480,Corpus Christi,Karnes,Maintenance,FIRM-6621,2025-11-24,2,79200.00,71280.00,180
A00212703,Corpus Christi,Nueces,Maintenance,FIRM-6621,2024-11-12,3,115456.00,105344.00,180
A00218481,Corpus Christi,Nueces,Maintenance,FIRM-6621,2025-11-24,2,123328.00,118080.00,180
A00214357,Dallas,Collin,Maintenance,FIRM-45A9,2025-05-07,3,41760.00,50400.00,180
A00216497,Dallas,Denton,Maintenance,FIRM-45A9,2025-10-15,3,43440.00,43200.00,180
A00214324,Dallas,Collin,Maintenance,FIRM-EBF6,2025-04-09,2,44000.00,44150.00,180
A00218928,Dallas,Collin,Maintenance,FIRM-EBF6,2026-04-15,2,43850.00,40000.00,180
A00217230,Dallas,Ellis,Maintenance,FIRM-EBF6,2025-11-12,2,97775.00,117000.00,180
A00216178,Dallas,Kaufman,Maintenance,FIRM-45A9,2025-08-13,4,149232.00,174192.00,365
A00216206,Dallas,Navarro,Maintenance,FIRM-45A9,2025-09-10,3,148170.00,187530.00,365
A00215545,El Paso,Brewster,Maintenance,FIRM-EBF6,2025-10-07,2,300960.00,345600.00,365
A00212012,El Paso,El Paso,Maintenance,FIRM-EBF6,2024-12-03,2,1048615.68,1048615.68,365
A00218288,Fort Worth,Jack,Maintenance,FIRM-EBF6,2025-12-03,3,1998220.00,2436680.00,365
A00217294,Fort Worth,Erath,Maintenance,FIRM-4C9C,2025-09-18,3,176320.00,165680.00,365
A00217222,Fort Worth,Johnson,Maintenance,FIRM-4C9C,2025-09-18,3,104720.00,191400.00,365
A00215926,Fort Worth,Palo Pinto,Maintenance,FIRM-4C9C,2025-08-21,3,115000.00,125000.00,365
A00216796,Fort Worth,Parker,Maintenance,FIRM-4C9C,2025-09-18,3,414000.00,436500.00,365
A00216504,Fort Worth,Tarrant,Maintenance,FIRM-4C9C,2025-08-21,3,251700.00,301440.00,365
A00216773,Fort Worth,Tarrant,Maintenance,FIRM-4C9C,2025-09-18,3,200750.00,204500.00,365
A00216520,Fort Worth,Wise,Maintenance,FIRM-4C9C,2025-09-18,3,114200.00,116550.00,365
A00213359,Houston,Waller,Maintenance,FIRM-EBF6,2025-07-29,3,258420.00,255600.00,365
A00214284,Lubbock,Lamb,Maintenance,FIRM-45A9,2025-03-18,4,189000.00,173250.00,180
A00214282,Lubbock,Hale,Maintenance,FIRM-EBF6,2025-03-18,3,161900.00,201750.00,180
A00214281,Lubbock,Lamb,Maintenance,FIRM-EBF6,2025-03-18,3,161800.00,199500.00,180
A00214283,Lubbock,Lubbock,Maintenance,FIRM-EBF6,2025-03-18,3,55200.00,68750.00,180
A00214280,Lubbock,Terry,Maintenance,FIRM-EBF6,2025-03-18,3,221000.00,277000.00,180
A00217873,Lubbock,Lubbock,Maintenance,FIRM-6621,2025-10-14,2,175000.00,175000.00,180
A00212865,Lufkin,Polk,Maintenance,FIRM-D5CA,2024-11-19,2,452200.00,468650.00,180
A00212308,Lufkin,Sabine,Maintenance,FIRM-D5CA,2024-11-19,2,457150.00,468650.00,180
A00212780,Lufkin,San Augustine,Maintenance,FIRM-D5CA,2024-11-19,2,458950.00,468650.00,180
A00217559,Odessa,Ector,Maintenance,FIRM-45A9,2025-09-09,3,51600.00,84000.00,120
A00211908,Odessa,Ector,Maintenance,FIRM-45A9,2024-09-10,4,62580.00,84000.00,120
A00211907,Odessa,Midland,Maintenance,FIRM-45A9,2024-09-10,4,95880.00,115500.00,120
A00217558,Odessa,Midland,Maintenance,FIRM-45A9,2025-09-09,3,77400.00,118500.00,120
A00212945,Odessa,Pecos,Maintenance,FIRM-45A9,2025-01-14,4,124200.00,157500.00,120
A00217557,Odessa,Pecos,Maintenance,FIRM-45A9,2025-09-09,3,107500.00,157500.00,120
A00211905,Odessa,Ector,Maintenance,FIRM-6621,2024-09-10,4,23000.00,25000.00,240
A00217556,Odessa,Ector,Maintenance,FIRM-13AD,2025-09-09,4,22000.00,25000.00,240
A00211904,Odessa,Midland,Maintenance,FIRM-6621,2024-09-10,4,23000.00,25000.00,240
A00217555,Odessa,Midland,Maintenance,FIRM-6621,2025-09-09,4,22200.00,25000.00,240
A00211903,Odessa,Pecos,Maintenance,FIRM-C20C,2024-09-10,3,29100.00,30000.00,240
A00217554,Odessa,Pecos,Maintenance,FIRM-6621,2025-09-09,4,26800.00,30000.00,240
A00213974,San Angelo,Tom Green,Maintenance,FIRM-45A9,2025-02-21,4,707414.50,855478.00,90
A00212118,San Angelo,Reagan,Maintenance,FIRM-45A9,2024-09-23,3,508155.00,604143.00,180
A00212382,San Angelo,Reagan,Maintenance,FIRM-6621,2024-10-10,4,165600.00,230400.00,180
A00213200,San Antonio,Bexar,Maintenance,FIRM-EBF6,2025-01-28,2,765400.00,709650.00,365
A00217444,San Antonio,Bexar,Maintenance,FIRM-6621,2025-09-16,2,321250.00,269100.00,365
A00217863,San Antonio,Bexar,Maintenance,FIRM-4C9C,2025-10-14,3,171900.00,167250.00,365
A00212750,Tyler,Gregg,Maintenance,FIRM-EBF6,2025-02-11,2,884010.00,875500.00,365
A00212759,Tyler,Henderson,Maintenance,FIRM-EBF6,2025-02-11,2,591400.00,680750.00,365
A00212751,Tyler,Smith,Maintenance,FIRM-EBF6,2024-11-21,2,452820.00,478300.00,365
A00212687,Tyler,Wood,Maintenance,FIRM-EBF6,2024-11-21,2,507175.00,492950.00,365
A00217954,Waco,Hill,Maintenance,FIRM-EBF6,2026-01-06,4,1241125.00,1445255.00,365
A00212195,Waco,Limestone,Maintenance,FIRM-EBF6,2025-01-07,4,1092050.00,1230845.00,365
A00212806,Wichita Falls,Wichita,Maintenance,FIRM-EBF6,2025-02-07,3,1044600.00,1304200.00,180
A00211759,Yoakum,Colorado,Maintenance,FIRM-6621,2024-09-10,3,106400.00,115200.00,180
A00216494,Yoakum,Colorado,Maintenance,FIRM-6621,2025-09-22,2,353200.00,300000.00,365
A00217223,Abilene,Callahan,Maintenance,FIRM-5ED6,2025-08-11,4,294197.30,330643.15,183
A00212856,Abilene,Shackelford,Maintenance,FIRM-D8DE,2024-11-22,4,320925.00,313575.00,183
A00218631,Abilene,Howard,Maintenance,FIRM-8F2F,2026-02-12,5,146691.70,167484.50,183
A00214401,Abilene,Howard,Maintenance,FIRM-0C1D,2025-03-18,4,671912.50,731012.00,183
A00214361,Abilene,Nolan,Maintenance,FIRM-D8DE,2025-03-18,3,578564.25,629455.00,183
A00218265,Abilene,Fisher,Maintenance,FIRM-E5F6,2026-01-08,3,807180.00,813270.00,183
A00212908,Abilene,Jones,Maintenance,FIRM-E5F6,2024-11-22,3,45448.00,46300.00,180
A00216202,Abilene,Scurry,Maintenance,FIRM-4C9C,2025-08-19,3,61145.50,66397.50,183
A00212526,Abilene,Scurry,Maintenance,FIRM-4C9C,2024-10-28,3,60361.00,67020.00,183
A00216198,Abilene,Stonewall,Maintenance,FIRM-4C9C,2025-09-30,4,275962.00,256186.00,183
A00216196,Abilene,Taylor,Maintenance,FIRM-4C9C,2025-08-19,3,232916.00,216070.00,183
A00211654,Amarillo,Carson,Maintenance,FIRM-EDAE,2024-09-05,3,1126552.00,1138418.50,120
A00217420,Amarillo,Carson,Maintenance,FIRM-EDAE,2025-11-05,3,2264271.00,2303131.50,120
A00211645,Amarillo,Deaf Smith,Maintenance,FIRM-EDAE,2024-11-06,3,1831402.00,1836204.00,120
A00217421,Amarillo,Deaf Smith,Maintenance,FIRM-EDAE,2025-09-05,2,530047.00,613806.00,120
A00215334,Amarillo,Hutchinson,Maintenance,FIRM-8F2F,2025-06-05,2,990457.38,1057416.60,120
A00216392,Amarillo,Randall,Maintenance,FIRM-5CCF,2025-08-07,5,1718815.00,2041001.00,120
A00214701,Amarillo,Hartley,Maintenance,FIRM-0C1D,2025-04-23,4,625000.00,658500.00,120
A00212140,Amarillo,Hemphill,Maintenance,FIRM-0BDA,2024-09-10,3,630000.00,600000.00,120
A00217061,Amarillo,Hemphill,Maintenance,FIRM-0BDA,2025-08-12,2,614500.00,625000.00,120
A00216181,Amarillo,Randall,Maintenance,FIRM-0C1D,2025-07-23,3,625000.00,625000.00,120
A00216518,Amarillo,Potter,Maintenance,FIRM-2217,2025-07-23,3,358401.25,392900.00,120
A00219094,Amarillo,Potter,Maintenance,FIRM-C764,2026-01-28,3,531392.00,493184.00,120
A00216378,Amarillo,Moore,Maintenance,FIRM-4C9C,2025-08-08,2,2695199.80,2970467.70,120
A00216954,Amarillo,Randall,Maintenance,FIRM-4C9C,2025-08-12,3,374784.75,400798.75,120
A00216393,Amarillo,Gray,Maintenance,FIRM-4C9C,2025-08-08,4,1132168.64,1214847.42,120
A00212253,Atlanta,Harrison,Maintenance,FIRM-0C1D,2024-10-09,3,1118576.40,972638.78,120
A00214876,Atlanta,Harrison,Maintenance,FIRM-E2B5,2025-07-02,3,1203506.28,1229825.28,120
A00218249,Atlanta,Harrison,Maintenance,FIRM-6ECC,2025-12-02,3,1179123.84,1229825.28,120
A00212263,Atlanta,Bowie,Maintenance,FIRM-0C1D,2024-10-09,2,402700.00,322000.00,180
A00217709,Atlanta,Bowie,Maintenance,FIRM-B91A,2025-10-15,3,399000.00,402700.00,180
A00212262,Atlanta,Bowie,Maintenance,FIRM-0C1D,2024-10-09,2,412700.00,412450.00,180
A00217708,Atlanta,Bowie,Maintenance,FIRM-B91A,2025-10-15,3,399000.00,413800.00,180
A00212254,Atlanta,Cass,Maintenance,FIRM-0C1D,2024-10-09,2,415200.00,415200.00,180
A00217705,Atlanta,Cass,Maintenance,FIRM-B91A,2025-10-15,3,403600.00,415200.00,180
A00212260,Atlanta,Harrison,Maintenance,FIRM-1E51,2024-10-09,2,396480.00,380480.00,180
A00217706,Atlanta,Harrison,Maintenance,FIRM-1E51,2025-10-15,2,396480.00,396480.00,180
A00212258,Atlanta,Marion,Maintenance,FIRM-1E51,2024-10-09,2,396480.00,380480.00,180
A00217704,Atlanta,Marion,Maintenance,FIRM-1E51,2025-10-15,2,396480.00,396480.00,180
A00212256,Atlanta,Morris,Maintenance,FIRM-0C1D,2024-10-09,2,377000.00,377000.00,180
A00217702,Atlanta,Morris,Maintenance,FIRM-B91A,2025-10-15,3,382910.00,377000.00,180
A00212255,Atlanta,Panola,Maintenance,FIRM-1E51,2024-10-09,2,396480.00,380480.00,180
A00217701,Atlanta,Panola,Maintenance,FIRM-1E51,2025-10-15,2,396480.00,396480.00,180
A00212261,Atlanta,Titus,Maintenance,FIRM-0C1D,2024-10-09,2,377000.00,377000.00,180
A00217707,Atlanta,Titus,Maintenance,FIRM-B91A,2025-10-15,3,382910.00,377000.00,180
A00212257,Atlanta,Upshur,Maintenance,FIRM-0C1D,2024-10-09,3,387000.00,349000.00,180
A00217703,Atlanta,Upshur,Maintenance,FIRM-1E51,2025-10-15,3,396480.00,387000.00,180
A00214875,Atlanta,Bowie,Maintenance,FIRM-E5F6,2025-11-05,3,2261120.00,2167755.00,180
A00215111,Austin,Bastrop,Maintenance,FIRM-6621,2025-11-06,3,2088750.00,2164250.00,365
A00214887,Austin,Blanco,Maintenance,FIRM-3436,2025-09-04,6,2556200.00,2657600.00,365
A00214891,Austin,Hays,Maintenance,FIRM-573E,2025-10-09,5,2040450.00,2107100.00,365
A00214996,Austin,Bastrop,Maintenance,FIRM-E5F6,2026-01-14,3,358343.00,369500.00,365
A00214998,Austin,Burnet,Maintenance,FIRM-C764,2026-03-11,3,791677.50,788700.00,365
A00214999,Austin,Bastrop,Maintenance,FIRM-6621,2026-03-11,3,278570.00,322150.00,365
A00215112,Austin,Travis,Maintenance,FIRM-4C9C,2026-07-08,3,824226.85,854589.50,365
A00219439,Brownwood,Eastland,Maintenance,FIRM-6ECC,2026-04-22,4,143000.00,152500.00,365
A00214585,Brownwood,Brown,Maintenance,FIRM-B173,2025-03-27,2,286000.00,276048.00,365
A00214945,Brownwood,Coleman,Maintenance,FIRM-E5F6,2025-04-17,2,245020.00,219650.00,365
A00215423,Brownwood,McCulloch,Maintenance,FIRM-E5F6,2025-05-15,3,254060.00,242735.00,365
A00214613,Brownwood,San Saba,Maintenance,FIRM-573E,2025-03-27,3,208000.00,214000.00,365
A00214615,Brownwood,Stephens,Maintenance,FIRM-D8DE,2025-03-27,2,202300.00,189130.00,365
A00216735,Brownwood,Brown,Maintenance,FIRM-E5F6,2025-10-15,12,220220.00,233600.00,365
A00217314,Brownwood,Comanche,Maintenance,FIRM-B173,2025-08-28,2,673268.75,639250.00,365
A00219440,Brownwood,Eastland,Maintenance,FIRM-2217,2026-04-22,4,136800.00,189000.00,90
A00212494,Brownwood,Eastland,Maintenance,FIRM-C764,2024-10-31,3,270560.00,283880.00,180
A00212482,Brownwood,Stephens,Maintenance,FIRM-C764,2024-10-31,3,282842.50,267308.50,180
A00217959,Brownwood,Brown,Maintenance,FIRM-E5F6,2025-10-22,3,283795.00,368172.25,365
A00217969,Brownwood,Coleman,Maintenance,FIRM-E5F6,2025-10-22,3,283795.00,368172.25,365
A00215420,Brownwood,Comanche,Maintenance,FIRM-C764,2025-05-15,3,252801.00,233626.25,365
